Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,n_samples
lactose-vermont-crazy-echo-william-bravo,209,V6-V7,5,n_pct,2.07,,25
lactose-vermont-crazy-echo-william-bravo,302,V6-V7,5,n_pct,1.98,,26
lactose-vermont-crazy-echo-william-bravo,303,V6-V7,5,n_pct,2.07,,26
lactose-vermont-crazy-echo-william-bravo,304,V6-V7,5,n_pct,1.84,,26
lactose-vermont-crazy-echo-william-bravo,305,V6-V7,5,n_pct,1.98,,26
lactose-vermont-crazy-echo-william-bravo,306,V6-V7,5,n_pct,2.05,,24
lactose-vermont-crazy-echo-william-bravo,307,V6-V7,5,n_pct,1.96,,24
lactose-vermont-crazy-echo-william-bravo,309,V6-V7,5,n_pct,2.22,,24
lactose-vermont-crazy-echo-william-bravo,401,V6-V7,5,n_pct,2.15,,23
lactose-vermont-crazy-echo-william-bravo,403,V6-V7,5,n_pct,1.8,,23
lactose-vermont-crazy-echo-william-bravo,405,V6-V7,5,n_pct,2.33,,23
lactose-vermont-crazy-echo-william-bravo,406,V6-V7,5,n_pct,2.45,,23
lactose-vermont-crazy-echo-william-bravo,407,V6-V7,5,n_pct,2.19,,23
lactose-vermont-crazy-echo-william-bravo,409,V6-V7,5,n_pct,2.33,,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,102,V6-V7,5,n_pct,4.43,,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,103,V6-V7,5,n_pct,4.43,,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,105,V6-V7,5,n_pct,4.4,,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,107,V6-V7,5,n_pct,4.07,,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,108,V6-V7,5,n_pct,4.1,,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,109,V6-V7,5,n_pct,3.58,,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,202,V6-V7,5,n_pct,4.08,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,203,V6-V7,5,n_pct,3.87,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,205,V6-V7,5,n_pct,3.83,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,206,V6-V7,5,n_pct,4.15,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,207,V6-V7,5,n_pct,3.97,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,209,V6-V7,5,n_pct,3.95,,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,301,V6-V7,5,n_pct,3.96,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,303,V6-V7,5,n_pct,4.4,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,304,V6-V7,5,n_pct,4.25,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,305,V6-V7,5,n_pct,4.29,,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,307,V6-V7,5,n_pct,4.03,,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,308,V6-V7,5,n_pct,3.93,,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,309,V6-V7,5,n_pct,3.75,,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,401,V6-V7,5,n_pct,4.18,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,402,V6-V7,5,n_pct,3.62,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,403,V6-V7,5,n_pct,4.01,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,404,V6-V7,5,n_pct,3.84,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,405,V6-V7,5,n_pct,4.33,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,406,V6-V7,5,n_pct,4.33,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,408,V6-V7,5,n_pct,4.33,,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,409,V6-V7,5,n_pct,3.91,,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,501,V6-V7,5,n_pct,4.02,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,502,V6-V7,5,n_pct,4.21,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,503,V6-V7,5,n_pct,4.01,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,504,V6-V7,5,n_pct,3.84,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,505,V6-V7,5,n_pct,4.14,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,506,V6-V7,5,n_pct,4.1,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,507,V6-V7,5,n_pct,3.92,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,508,V6-V7,5,n_pct,3.86,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,509,V6-V7,5,n_pct,4.28,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,601,V6-V7,5,n_pct,3.99,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,602,V6-V7,5,n_pct,4.36,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,603,V6-V7,5,n_pct,4.24,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,604,V6-V7,5,n_pct,4.31,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,605,V6-V7,5,n_pct,4.17,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,606,V6-V7,5,n_pct,3.81,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,607,V6-V7,5,n_pct,3.93,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,608,V6-V7,5,n_pct,4.12,,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,609,V6-V7,5,n_pct,3.92,,8
island-beryllium-idaho-wyoming-florida-nitrogen,101,V6-V7,5,n_pct,4.26,,27
island-beryllium-idaho-wyoming-florida-nitrogen,102,V6-V7,5,n_pct,4.06,,27
island-beryllium-idaho-wyoming-florida-nitrogen,103,V6-V7,5,n_pct,4.63,,27
island-beryllium-idaho-wyoming-florida-nitrogen,104,V6-V7,5,n_pct,4.58,,27
island-beryllium-idaho-wyoming-florida-nitrogen,105,V6-V7,5,n_pct,4.7,,27
island-beryllium-idaho-wyoming-florida-nitrogen,106,V6-V7,5,n_pct,4.77,,27
island-beryllium-idaho-wyoming-florida-nitrogen,107,V6-V7,5,n_pct,4.65,,27
island-beryllium-idaho-wyoming-florida-nitrogen,108,V6-V7,5,n_pct,4.41,,27
island-beryllium-idaho-wyoming-florida-nitrogen,109,V6-V7,5,n_pct,4.59,,27
island-beryllium-idaho-wyoming-florida-nitrogen,201,V6-V7,5,n_pct,4.32,,27
island-beryllium-idaho-wyoming-florida-nitrogen,202,V6-V7,5,n_pct,4.59,,26
island-beryllium-idaho-wyoming-florida-nitrogen,203,V6-V7,5,n_pct,4.02,,26
island-beryllium-idaho-wyoming-florida-nitrogen,204,V6-V7,5,n_pct,4.43,,26
island-beryllium-idaho-wyoming-florida-nitrogen,205,V6-V7,5,n_pct,4.56,,26
island-beryllium-idaho-wyoming-florida-nitrogen,206,V6-V7,5,n_pct,4.35,,26
island-beryllium-idaho-wyoming-florida-nitrogen,207,V6-V7,5,n_pct,4.26,,26
island-beryllium-idaho-wyoming-florida-nitrogen,208,V6-V7,5,n_pct,3.89,,25
island-beryllium-idaho-wyoming-florida-nitrogen,209,V6-V7,5,n_pct,4.3,,25
island-beryllium-idaho-wyoming-florida-nitrogen,301,V6-V7,5,n_pct,4.17,,26
island-beryllium-idaho-wyoming-florida-nitrogen,303,V6-V7,5,n_pct,4.29,,26
island-beryllium-idaho-wyoming-florida-nitrogen,305,V6-V7,5,n_pct,4.31,,26
island-beryllium-idaho-wyoming-florida-nitrogen,306,V6-V7,5,n_pct,4.05,,24
island-beryllium-idaho-wyoming-florida-nitrogen,308,V6-V7,5,n_pct,4.02,,24
island-beryllium-idaho-wyoming-florida-nitrogen,402,V6-V7,5,n_pct,4.21,,23
island-beryllium-idaho-wyoming-florida-nitrogen,403,V6-V7,5,n_pct,4.39,,23
island-beryllium-idaho-wyoming-florida-nitrogen,405,V6-V7,5,n_pct,4.31,,23
island-beryllium-idaho-wyoming-florida-nitrogen,407,V6-V7,5,n_pct,3.97,,23
island-beryllium-idaho-wyoming-florida-nitrogen,408,V6-V7,5,n_pct,4.13,,23
island-beryllium-idaho-wyoming-florida-nitrogen,501,V6-V7,5,n_pct,4.33,,8
island-beryllium-idaho-wyoming-florida-nitrogen,503,V6-V7,5,n_pct,4.16,,8
island-beryllium-idaho-wyoming-florida-nitrogen,504,V6-V7,5,n_pct,4.34,,8
island-beryllium-idaho-wyoming-florida-nitrogen,506,V6-V7,5,n_pct,4.29,,8
island-beryllium-idaho-wyoming-florida-nitrogen,508,V6-V7,5,n_pct,4.35,,8
island-beryllium-idaho-wyoming-florida-nitrogen,509,V6-V7,5,n_pct,4.17,,8
island-beryllium-idaho-wyoming-florida-nitrogen,602,V6-V7,5,n_pct,4.51,,8
island-beryllium-idaho-wyoming-florida-nitrogen,604,V6-V7,5,n_pct,4.16,,8
island-beryllium-idaho-wyoming-florida-nitrogen,605,V6-V7,5,n_pct,4.43,,8
island-beryllium-idaho-wyoming-florida-nitrogen,606,V6-V7,5,n_pct,4.4,,8
island-beryllium-idaho-wyoming-florida-nitrogen,607,V6-V7,5,n_pct,4.21,,8
island-beryllium-idaho-wyoming-florida-nitrogen,608,V6-V7,5,n_pct,4.06,,8
island-beryllium-idaho-wyoming-florida-nitrogen,609,V6-V7,5,n_pct,3.71,,8
mountain-november-chicken-avocado-magazine-oven,101,V6-V7,5,n_pct,2.34,,27
mountain-november-chicken-avocado-magazine-oven,103,V6-V7,5,n_pct,3.35,,27
mountain-november-chicken-avocado-magazine-oven,105,V6-V7,5,n_pct,3.34,,27
mountain-november-chicken-avocado-magazine-oven,107,V6-V7,5,n_pct,3.2,,27
mountain-november-chicken-avocado-magazine-oven,108,V6-V7,5,n_pct,3.03,,27
mountain-november-chicken-avocado-magazine-oven,201,V6-V7,5,n_pct,3.07,,27
mountain-november-chicken-avocado-magazine-oven,203,V6-V7,5,n_pct,3.5,,26
mountain-november-chicken-avocado-magazine-oven,204,V6-V7,5,n_pct,3.19,,26
mountain-november-chicken-avocado-magazine-oven,206,V6-V7,5,n_pct,3.09,,26
mountain-november-chicken-avocado-magazine-oven,208,V6-V7,5,n_pct,3.38,,25
mountain-november-chicken-avocado-magazine-oven,209,V6-V7,5,n_pct,3.2,,25
mountain-november-chicken-avocado-magazine-oven,301,V6-V7,5,n_pct,3.39,,26
mountain-november-chicken-avocado-magazine-oven,302,V6-V7,5,n_pct,3.29,,26
mountain-november-chicken-avocado-magazine-oven,303,V6-V7,5,n_pct,3.42,,26
mountain-november-chicken-avocado-magazine-oven,304,V6-V7,5,n_pct,3.38,,26
mountain-november-chicken-avocado-magazine-oven,307,V6-V7,5,n_pct,3.38,,24
mountain-november-chicken-avocado-magazine-oven,309,V6-V7,5,n_pct,3.17,,24
mountain-november-chicken-avocado-magazine-oven,402,V6-V7,5,n_pct,3.07,,23
mountain-november-chicken-avocado-magazine-oven,403,V6-V7,5,n_pct,3.23,,23
mountain-november-chicken-avocado-magazine-oven,405,V6-V7,5,n_pct,3.6,,23
mountain-november-chicken-avocado-magazine-oven,407,V6-V7,5,n_pct,3.44,,23
mountain-november-chicken-avocado-magazine-oven,408,V6-V7,5,n_pct,3.23,,23
mountain-november-chicken-avocado-magazine-oven,409,V6-V7,5,n_pct,3.27,,22
oklahoma-blossom-april-ceiling-virginia-river,101,V6-V7,5,n_pct,1.69,,27
oklahoma-blossom-april-ceiling-virginia-river,102,V6-V7,5,n_pct,1.3,,27
oklahoma-blossom-april-ceiling-virginia-river,103,V6-V7,5,n_pct,1.64,,27
oklahoma-blossom-april-ceiling-virginia-river,104,V6-V7,5,n_pct,1.68,,27
oklahoma-blossom-april-ceiling-virginia-river,105,V6-V7,5,n_pct,1.34,,27
oklahoma-blossom-april-ceiling-virginia-river,106,V6-V7,5,n_pct,1.64,,27
oklahoma-blossom-april-ceiling-virginia-river,107,V6-V7,5,n_pct,1.94,,27
oklahoma-blossom-april-ceiling-virginia-river,108,V6-V7,5,n_pct,1.46,,27
oklahoma-blossom-april-ceiling-virginia-river,109,V6-V7,5,n_pct,1.46,,27
oklahoma-blossom-april-ceiling-virginia-river,201,V6-V7,5,n_pct,1.57,,27
oklahoma-blossom-april-ceiling-virginia-river,202,V6-V7,5,n_pct,1.18,,26
oklahoma-blossom-april-ceiling-virginia-river,203,V6-V7,5,n_pct,1.44,,26
oklahoma-blossom-april-ceiling-virginia-river,204,V6-V7,5,n_pct,1.32,,26
oklahoma-blossom-april-ceiling-virginia-river,205,V6-V7,5,n_pct,1.23,,26
oklahoma-blossom-april-ceiling-virginia-river,206,V6-V7,5,n_pct,1.73,,26
oklahoma-blossom-april-ceiling-virginia-river,207,V6-V7,5,n_pct,1.34,,26
oklahoma-blossom-april-ceiling-virginia-river,208,V6-V7,5,n_pct,1.17,,25
oklahoma-blossom-april-ceiling-virginia-river,209,V6-V7,5,n_pct,1.76,,25
oklahoma-blossom-april-ceiling-virginia-river,301,V6-V7,5,n_pct,1.66,,26
oklahoma-blossom-april-ceiling-virginia-river,302,V6-V7,5,n_pct,1.11,,26
oklahoma-blossom-april-ceiling-virginia-river,303,V6-V7,5,n_pct,1.85,,26
oklahoma-blossom-april-ceiling-virginia-river,304,V6-V7,5,n_pct,1.46,,26
oklahoma-blossom-april-ceiling-virginia-river,305,V6-V7,5,n_pct,1.3,,26
oklahoma-blossom-april-ceiling-virginia-river,306,V6-V7,5,n_pct,1.97,,24
oklahoma-blossom-april-ceiling-virginia-river,307,V6-V7,5,n_pct,1.56,,24
oklahoma-blossom-april-ceiling-virginia-river,308,V6-V7,5,n_pct,1.58,,24
oklahoma-blossom-april-ceiling-virginia-river,309,V6-V7,5,n_pct,1.52,,24
oklahoma-blossom-april-ceiling-virginia-river,401,V6-V7,5,n_pct,1.18,,23
oklahoma-blossom-april-ceiling-virginia-river,402,V6-V7,5,n_pct,1.94,,23
oklahoma-blossom-april-ceiling-virginia-river,403,V6-V7,5,n_pct,2.04,,23
oklahoma-blossom-april-ceiling-virginia-river,404,V6-V7,5,n_pct,1.5,,23
oklahoma-blossom-april-ceiling-virginia-river,405,V6-V7,5,n_pct,1.55,,23
oklahoma-blossom-april-ceiling-virginia-river,406,V6-V7,5,n_pct,1.55,,23
oklahoma-blossom-april-ceiling-virginia-river,407,V6-V7,5,n_pct,1.21,,23
oklahoma-blossom-april-ceiling-virginia-river,408,V6-V7,5,n_pct,1.65,,23
oklahoma-blossom-april-ceiling-virginia-river,409,V6-V7,5,n_pct,1.73,,22
alanine-cup-tango-hotel-oven-pasta,101,V6-V7,5,n_pct,3.22,,27
alanine-cup-tango-hotel-oven-pasta,102,V6-V7,5,n_pct,3.46,,27
alanine-cup-tango-hotel-oven-pasta,103,V6-V7,5,n_pct,3.15,,27
alanine-cup-tango-hotel-oven-pasta,104,V6-V7,5,n_pct,3.11,,27
alanine-cup-tango-hotel-oven-pasta,105,V6-V7,5,n_pct,3.18,,27
alanine-cup-tango-hotel-oven-pasta,106,V6-V7,5,n_pct,3.03,,27
alanine-cup-tango-hotel-oven-pasta,107,V6-V7,5,n_pct,3.28,,27
alanine-cup-tango-hotel-oven-pasta,108,V6-V7,5,n_pct,3.34,,27
alanine-cup-tango-hotel-oven-pasta,109,V6-V7,5,n_pct,3.3,,27
alanine-cup-tango-hotel-oven-pasta,201,V6-V7,5,n_pct,3.16,,27
alanine-cup-tango-hotel-oven-pasta,202,V6-V7,5,n_pct,3.25,,26
alanine-cup-tango-hotel-oven-pasta,203,V6-V7,5,n_pct,2.86,,26
alanine-cup-tango-hotel-oven-pasta,204,V6-V7,5,n_pct,3.31,,26
alanine-cup-tango-hotel-oven-pasta,205,V6-V7,5,n_pct,3.23,,26
alanine-cup-tango-hotel-oven-pasta,206,V6-V7,5,n_pct,3.14,,26
alanine-cup-tango-hotel-oven-pasta,207,V6-V7,5,n_pct,3.45,,26
alanine-cup-tango-hotel-oven-pasta,208,V6-V7,5,n_pct,3.37,,25
alanine-cup-tango-hotel-oven-pasta,209,V6-V7,5,n_pct,3.28,,25
alanine-cup-tango-hotel-oven-pasta,301,V6-V7,5,n_pct,3.37,,26
alanine-cup-tango-hotel-oven-pasta,302,V6-V7,5,n_pct,3.37,,26
alanine-cup-tango-hotel-oven-pasta,303,V6-V7,5,n_pct,3.25,,26
alanine-cup-tango-hotel-oven-pasta,304,V6-V7,5,n_pct,3.29,,26
alanine-cup-tango-hotel-oven-pasta,305,V6-V7,5,n_pct,3.3,,26
alanine-cup-tango-hotel-oven-pasta,306,V6-V7,5,n_pct,3.11,,24
alanine-cup-tango-hotel-oven-pasta,307,V6-V7,5,n_pct,3.21,,24
alanine-cup-tango-hotel-oven-pasta,308,V6-V7,5,n_pct,2.97,,24
alanine-cup-tango-hotel-oven-pasta,309,V6-V7,5,n_pct,3.0,,24
alanine-cup-tango-hotel-oven-pasta,401,V6-V7,5,n_pct,3.12,,23
alanine-cup-tango-hotel-oven-pasta,402,V6-V7,5,n_pct,3.33,,23
alanine-cup-tango-hotel-oven-pasta,403,V6-V7,5,n_pct,3.51,,23
alanine-cup-tango-hotel-oven-pasta,404,V6-V7,5,n_pct,3.47,,23
alanine-cup-tango-hotel-oven-pasta,405,V6-V7,5,n_pct,3.46,,23
alanine-cup-tango-hotel-oven-pasta,406,V6-V7,5,n_pct,3.37,,23
alanine-cup-tango-hotel-oven-pasta,407,V6-V7,5,n_pct,3.35,,23
alanine-cup-tango-hotel-oven-pasta,408,V6-V7,5,n_pct,3.47,,23
alanine-cup-tango-hotel-oven-pasta,409,V6-V7,5,n_pct,3.3,,22
alanine-cup-tango-hotel-oven-pasta,501,V6-V7,5,n_pct,4.34,,8
alanine-cup-tango-hotel-oven-pasta,502,V6-V7,5,n_pct,2.99,,8
alanine-cup-tango-hotel-oven-pasta,503,V6-V7,5,n_pct,2.96,,8
alanine-cup-tango-hotel-oven-pasta,504,V6-V7,5,n_pct,3.09,,8
alanine-cup-tango-hotel-oven-pasta,505,V6-V7,5,n_pct,3.11,,8
alanine-cup-tango-hotel-oven-pasta,506,V6-V7,5,n_pct,3.15,,8
alanine-cup-tango-hotel-oven-pasta,507,V6-V7,5,n_pct,3.12,,8
alanine-cup-tango-hotel-oven-pasta,508,V6-V7,5,n_pct,3.17,,8
alanine-cup-tango-hotel-oven-pasta,509,V6-V7,5,n_pct,3.31,,8
alanine-cup-tango-hotel-oven-pasta,601,V6-V7,5,n_pct,3.22,,8
alanine-cup-tango-hotel-oven-pasta,602,V6-V7,5,n_pct,3.15,,8
alanine-cup-tango-hotel-oven-pasta,603,V6-V7,5,n_pct,3.21,,8
alanine-cup-tango-hotel-oven-pasta,604,V6-V7,5,n_pct,3.1,,8
alanine-cup-tango-hotel-oven-pasta,605,V6-V7,5,n_pct,3.38,,8
alanine-cup-tango-hotel-oven-pasta,606,V6-V7,5,n_pct,3.35,,8
alanine-cup-tango-hotel-oven-pasta,607,V6-V7,5,n_pct,3.36,,8
alanine-cup-tango-hotel-oven-pasta,608,V6-V7,5,n_pct,3.27,,8
alanine-cup-tango-hotel-oven-pasta,609,V6-V7,5,n_pct,3.5,,8
summer-freddie-colorado-fish-robert-hamper,101,V6-V7,5,n_pct,2.79,,27
summer-freddie-colorado-fish-robert-hamper,102,V6-V7,5,n_pct,3.44,,27
summer-freddie-colorado-fish-robert-hamper,103,V6-V7,5,n_pct,3.69,,27
summer-freddie-colorado-fish-robert-hamper,104,V6-V7,5,n_pct,3.67,,27
summer-freddie-colorado-fish-robert-hamper,105,V6-V7,5,n_pct,3.75,,27
summer-freddie-colorado-fish-robert-hamper,106,V6-V7,5,n_pct,3.59,,27
summer-freddie-colorado-fish-robert-hamper,107,V6-V7,5,n_pct,3.66,,27
summer-freddie-colorado-fish-robert-hamper,108,V6-V7,5,n_pct,3.57,,27
summer-freddie-colorado-fish-robert-hamper,109,V6-V7,5,n_pct,3.42,,27
summer-freddie-colorado-fish-robert-hamper,201,V6-V7,5,n_pct,3.68,,27
summer-freddie-colorado-fish-robert-hamper,202,V6-V7,5,n_pct,3.47,,26
summer-freddie-colorado-fish-robert-hamper,203,V6-V7,5,n_pct,3.79,,26
summer-freddie-colorado-fish-robert-hamper,204,V6-V7,5,n_pct,3.57,,26
summer-freddie-colorado-fish-robert-hamper,205,V6-V7,5,n_pct,3.75,,26
summer-freddie-colorado-fish-robert-hamper,208,V6-V7,5,n_pct,3.99,,25
summer-freddie-colorado-fish-robert-hamper,209,V6-V7,5,n_pct,3.65,,25
summer-freddie-colorado-fish-robert-hamper,302,V6-V7,5,n_pct,3.45,,26
summer-freddie-colorado-fish-robert-hamper,304,V6-V7,5,n_pct,3.71,,26
summer-freddie-colorado-fish-robert-hamper,305,V6-V7,5,n_pct,3.71,,26
summer-freddie-colorado-fish-robert-hamper,307,V6-V7,5,n_pct,3.79,,24
summer-freddie-colorado-fish-robert-hamper,309,V6-V7,5,n_pct,3.86,,24
summer-freddie-colorado-fish-robert-hamper,401,V6-V7,5,n_pct,3.79,,23
summer-freddie-colorado-fish-robert-hamper,403,V6-V7,5,n_pct,3.84,,23
summer-freddie-colorado-fish-robert-hamper,405,V6-V7,5,n_pct,3.91,,23
summer-freddie-colorado-fish-robert-hamper,406,V6-V7,5,n_pct,4.05,,23
summer-freddie-colorado-fish-robert-hamper,408,V6-V7,5,n_pct,3.55,,23
summer-freddie-colorado-fish-robert-hamper,501,V6-V7,5,n_pct,4.01,,8
summer-freddie-colorado-fish-robert-hamper,503,V6-V7,5,n_pct,4.16,,8
summer-freddie-colorado-fish-robert-hamper,505,V6-V7,5,n_pct,4.14,,8
summer-freddie-colorado-fish-robert-hamper,506,V6-V7,5,n_pct,4.35,,8
summer-freddie-colorado-fish-robert-hamper,508,V6-V7,5,n_pct,3.88,,8
summer-freddie-colorado-fish-robert-hamper,509,V6-V7,5,n_pct,3.83,,8
summer-freddie-colorado-fish-robert-hamper,601,V6-V7,5,n_pct,3.81,,8
summer-freddie-colorado-fish-robert-hamper,602,V6-V7,5,n_pct,4.11,,8
summer-freddie-colorado-fish-robert-hamper,603,V6-V7,5,n_pct,4.24,,8
summer-freddie-colorado-fish-robert-hamper,604,V6-V7,5,n_pct,4.34,,8
summer-freddie-colorado-fish-robert-hamper,605,V6-V7,5,n_pct,4.16,,8
summer-freddie-colorado-fish-robert-hamper,606,V6-V7,5,n_pct,4.23,,8
summer-freddie-colorado-fish-robert-hamper,607,V6-V7,5,n_pct,4.14,,8
summer-freddie-colorado-fish-robert-hamper,608,V6-V7,5,n_pct,4.15,,8
summer-freddie-colorado-fish-robert-hamper,609,V6-V7,5,n_pct,4.03,,8
september-oranges-crazy-florida-delta-monkey,207,V6-V7,5,n_pct,3.43,,26
september-oranges-crazy-florida-delta-monkey,301,V6-V7,5,n_pct,3.82,,26
september-oranges-crazy-florida-delta-monkey,302,V6-V7,5,n_pct,3.71,,26
september-oranges-crazy-florida-delta-monkey,208,VT,3,n_pct,1.44293079743355,,47
september-oranges-crazy-florida-delta-monkey,208,VT,3,n_pct,1.6,,47
september-oranges-crazy-florida-delta-monkey,303,V6-V7,5,n_pct,3.23,,26
september-oranges-crazy-florida-delta-monkey,305,V6-V7,5,n_pct,3.27,,26
september-oranges-crazy-florida-delta-monkey,306,V6-V7,5,n_pct,3.27,,24
september-oranges-crazy-florida-delta-monkey,308,V6-V7,5,n_pct,3.74,,24
september-oranges-crazy-florida-delta-monkey,309,V6-V7,5,n_pct,3.75,,24
september-oranges-crazy-florida-delta-monkey,111,V6-V7,5,n_pct,3.13,,1
september-oranges-crazy-florida-delta-monkey,113,V6-V7,5,n_pct,3.2,,1
september-oranges-crazy-florida-delta-monkey,114,V6-V7,5,n_pct,3.44,,1
september-oranges-crazy-florida-delta-monkey,115,V6-V7,5,n_pct,3.22,,1
september-oranges-crazy-florida-delta-monkey,117,V6-V7,5,n_pct,3.23,,1
september-oranges-crazy-florida-delta-monkey,118,V6-V7,5,n_pct,3.26,,1
september-oranges-crazy-florida-delta-monkey,211,V6-V7,5,n_pct,3.68,,1
september-oranges-crazy-florida-delta-monkey,212,V6-V7,5,n_pct,3.6,,1
september-oranges-crazy-florida-delta-monkey,102,V6-V7,5,n_pct,2.58,,27
september-oranges-crazy-florida-delta-monkey,103,V6-V7,5,n_pct,3.09,,27
september-oranges-crazy-florida-delta-monkey,107,V6-V7,5,n_pct,3.3,,27
september-oranges-crazy-florida-delta-monkey,108,V6-V7,5,n_pct,3.11,,27
september-oranges-crazy-florida-delta-monkey,109,V6-V7,5,n_pct,3.18,,27
september-oranges-crazy-florida-delta-monkey,202,V6-V7,5,n_pct,3.64,,26
september-oranges-crazy-florida-delta-monkey,203,V6-V7,5,n_pct,3.29,,26
september-oranges-crazy-florida-delta-monkey,318,V6-V7,5,n_pct,3.7,,1
asparagus-zebra-low-winner-floor-december,101,V6-V7,5,n_pct,3.95,,27
asparagus-zebra-low-winner-floor-december,103,V6-V7,5,n_pct,3.03,,27
asparagus-zebra-low-winner-floor-december,104,V6-V7,5,n_pct,2.86,,27
asparagus-zebra-low-winner-floor-december,105,V6-V7,5,n_pct,3.55,,27
asparagus-zebra-low-winner-floor-december,107,V6-V7,5,n_pct,3.59,,27
asparagus-zebra-low-winner-floor-december,108,V6-V7,5,n_pct,3.34,,27
asparagus-zebra-low-winner-floor-december,201,V6-V7,5,n_pct,3.19,,27
asparagus-zebra-low-winner-floor-december,202,V6-V7,5,n_pct,3.06,,26
asparagus-zebra-low-winner-floor-december,203,V6-V7,5,n_pct,3.51,,26
asparagus-zebra-low-winner-floor-december,205,V6-V7,5,n_pct,3.72,,26
asparagus-zebra-low-winner-floor-december,206,V6-V7,5,n_pct,3.65,,26
asparagus-zebra-low-winner-floor-december,208,V6-V7,5,n_pct,3.33,,25
asparagus-zebra-low-winner-floor-december,209,V6-V7,5,n_pct,3.03,,25
asparagus-zebra-low-winner-floor-december,301,V6-V7,5,n_pct,2.8,,26
may-march-bacon-winter-batman-white,106,VT,3,n_pct,1.81,,50
may-march-bacon-winter-batman-white,107,VT,3,n_pct,1.87,,51
may-march-bacon-winter-batman-white,108,VT,3,n_pct,1.89,,50
may-march-bacon-winter-batman-white,103,VT,3,n_pct,1.77,,44
washington-uranus-eighteen-queen-cardinal-cola,106,VT,3,n_pct,1.24,,50
washington-uranus-eighteen-queen-cardinal-cola,107,VT,3,n_pct,1.5,,51
washington-uranus-eighteen-queen-cardinal-cola,108,VT,3,n_pct,1.99,,50
washington-uranus-eighteen-queen-cardinal-cola,109,VT,3,n_pct,1.62986430002863,,58
washington-uranus-eighteen-queen-cardinal-cola,109,VT,3,n_pct,2.05,,58
washington-uranus-eighteen-queen-cardinal-cola,204,VT,3,n_pct,1.45,,47
washington-uranus-eighteen-queen-cardinal-cola,205,VT,3,n_pct,1.09675519058619,,41
washington-uranus-eighteen-queen-cardinal-cola,205,VT,3,n_pct,1.32,,41
washington-uranus-eighteen-queen-cardinal-cola,206,VT,3,n_pct,1.17,,47
washington-uranus-eighteen-queen-cardinal-cola,207,VT,3,n_pct,1.28,,46
washington-uranus-eighteen-queen-cardinal-cola,208,VT,3,n_pct,1.25735734355045,,47
washington-uranus-eighteen-queen-cardinal-cola,208,VT,3,n_pct,1.32,,47
washington-uranus-eighteen-queen-cardinal-cola,209,VT,3,n_pct,1.4,,44
washington-uranus-eighteen-queen-cardinal-cola,301,VT,3,n_pct,1.44,,46
washington-uranus-eighteen-queen-cardinal-cola,304,VT,3,n_pct,0.973492229181164,,46
washington-uranus-eighteen-queen-cardinal-cola,304,VT,3,n_pct,1.19,,46
